6.932204961776732011e-02,0.000000000000000000e+00,6.932204961776732011e-02,6.932204961776732011e-02,6.932204961776732011e-02,6.932204961776732011e-02,6.932204961776732011e-02
2.949510812759397957e-02,0.000000000000000000e+00,2.949510812759397957e-02,2.949510812759397957e-02,2.949510812759397957e-02,2.949510812759397957e-02,2.949510812759397957e-02
4.140540659427642545e-02,0.000000000000000000e+00,4.140540659427642545e-02,4.140540659427642545e-02,4.140540659427642545e-02,4.140540659427642545e-02,4.140540659427642545e-02
5.977743268013000627e-02,0.000000000000000000e+00,5.977743268013000627e-02,5.977743268013000627e-02,5.977743268013000627e-02,5.977743268013000627e-02,5.977743268013000627e-02
