id,calm,energetic,happy,sad,name,artists,album,release_date,popularity
0e8nrvls4Qqv5Rfa2UhqmO,0.0028028900269418,0.5613486766815186,0.3874823451042175,0.0483660995960235,THATS WHAT I WANT, Lil Nas X,MONTERO,2021-09-17,95
4A8cWXxKfIL3lAyUDzXbCF,0.0112191997468471,0.432983934879303,0.4076259732246399,0.1481710076332092,Super Gremlin, Kodak Black,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,2021-10-30,87
6f5ExP43esnvdKPddwKXJH,0.0046525499783456,0.4956162273883819,0.4146924018859863,0.0850388333201408,Better Days (NEIKED x Mae Muller x Polo G), NEIKED Mae Muller Polo G,Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,92
0eu4C55hL6x29mmeAjytzC,0.0152544695883989,0.366107314825058,0.3917044699192047,0.2269336730241775,Life Goes On, Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",2021-05-28,93
32BeYxKPrig1LefHsC0Xuo,0.0099361604079604,0.4187990725040436,0.388207346200943,0.1830574423074722,Happier Than Ever - Edit, Billie Eilish,Happier Than Ever (Edit),2021-07-28,89
07MDkzWARZaLEdKxo6yArG,0.0123545201495289,0.3952181935310364,0.4147510528564453,0.1776762157678604,Meet Me At Our Spot, THE ANXIETY WILLOW Tyler Cole,THE ANXIETY,2020-03-13,93
2lUDBd7JrgAMltcp6dcd7D,0.0061955298297107,0.4633350670337677,0.4177118837833404,0.1127575263381004,25 million, Roddy Ricch,LIVE LIFE FAST,2021-12-17,77
7hU3IHwjX150XLoTVmjD0q,0.0055584399960935,0.4908654689788818,0.4073582887649536,0.0962177813053131,MONEY, LISA,LALISA,2021-09-10,92
748mdHapucXQri7IAO8yFK,0.00860396027565,0.4108780920505523,0.3972441852092743,0.1832737773656845,Kiss Me More (feat. SZA), Doja Cat SZA,Kiss Me More (feat. SZA),2021-04-09,92
5J6rTmMjF9DVIAF8G3M9n4,0.0066052200272679,0.4506459236145019,0.4088554382324219,0.1338934004306793,Wandered To LA (with Justin Bieber), Juice WRLD Justin Bieber,Wandered To LA (with Justin Bieber),2021-12-03,87
6dmXZ9B5HdFAyzHeTneYBK,0.0422425605356693,0.0486642308533191,0.0837756916880607,0.8253175020217896,LA FAMA (with The Weeknd), ROSALÍA The Weeknd,LA FAMA (with The Weeknd),2021-11-11,91
2KnLkZ3z7PO3kgVGHGqDpD,0.068490020930767,0.0280792396515607,0.0562642812728881,0.8471664786338806,It'll Be Okay, Shawn Mendes,It'll Be Okay,2021-12-01,88
3Wrjm47oTz2sjIgck11l5e,0.0037798299454152,0.5163742303848267,0.3968616127967834,0.0829844176769256,Beggin', Måneskin,Chosen,2017-12-08,95
6w8ZPYdnGajyfPddTWdthN,0.0061222799122333,0.4672052264213562,0.4168591201305389,0.1098133325576782,Can I Get It, Adele,30,2021-11-19,90
6PERP62TejQjgHu81OHxgM,0.004815979860723,0.4841937720775604,0.3935333490371704,0.1174569576978683,good 4 u, Olivia Rodrigo,good 4 u,2021-05-14,40
3BZEcbdtXQSo7OrvKRJ6mb,0.0044884202070534,0.505415678024292,0.3935928046703338,0.0965031236410141,MONTERO (Call Me By Your Name), Lil Nas X,MONTERO (Call Me By Your Name),2021-03-26,15
2gQPv5jvVPqU2a9HhMNO1v,0.0162613205611705,0.4175695478916168,0.3347671329975128,0.231402039527893,Toxic, BoyWithUke,Toxic,2021-10-29,94
5enxwA8aAbwZbf5qCHORXi,0.0204106606543064,0.0744445398449897,0.1221968084573745,0.7829478979110718,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault), Taylor Swift,Red (Taylor's Version),2021-11-12,96
3eJH2nAjvNXdmPfBkALiPZ,0.0039634900167584,0.5175601840019226,0.4070339202880859,0.0714424028992652,Acapulco, Jason Derulo,Acapulco,2021-09-03,89
15HMh4yxdf4wyxSZSlOgGZ,0.0302120205014944,0.204182893037796,0.261840671300888,0.5037644505500793,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy), Amaarae Kali Uchis Moliy,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),2021-09-16,88
2EBnvom1dTybtm75a3Xh1T,0.0401153787970542,0.1025261208415031,0.1517466604709625,0.7056119441986084,feel like shit, Tate McRae,feel like shit,2021-11-11,87
135Lf4Q0CzlMNfOxbEUsLH,0.0523021295666694,0.16675765812397,0.231973335146904,0.5489668846130371,GHOST TOWN, Benson Boone,GHOST TOWN,2021-10-15,89
3QPBocWfIcOCdFFvmqn60F,0.0198253002017736,0.2860220968723297,0.3243505358695984,0.3698021173477173,Just Look Up (From Don’t Look Up), Ariana Grande Kid Cudi,Just Look Up (From Don’t Look Up),2021-12-03,82
08SB2OtZkaliju77WYEKxk,0.0044690398499369,0.500321626663208,0.3976463675498962,0.0975629463791847,No Love (with SZA), Summer Walker SZA,Still Over It,2021-11-05,86
2qxmye6gAegTMjLKEBoR3d,0.0350960716605186,0.1092952415347099,0.1531877219676971,0.7024210691452026,Let Me Down Slowly, Alec Benjamin,Narrated For You,2018-11-16,86
2RSHsoi04658QL5xgQVov3,0.00751071004197,0.4328509569168091,0.3780743181705475,0.1815640032291412,Bad Liar, Imagine Dragons,Origins (Deluxe),2018-11-09,82
5nujrmhLynf4yMoMtj8AQF,0.0026974899228662,0.5383498668670654,0.3994143307209015,0.0595383793115615,Levitating (feat. DaBaby), Dua Lipa DaBaby,Future Nostalgia,2020-03-27,89
0bMbDctzMmTyK2j74j3nF3,0.0290760193020105,0.2148729860782623,0.2655755877494812,0.4904753565788269,"Alone, Pt. II", Alan Walker Ava Max,"Alone, Pt. II",2019-12-27,80
5w9c2J52mkdntKOmRLeM2m,0.0050416798330843,0.4839155972003937,0.4115796685218811,0.099463053047657,Con Calma, Daddy Yankee Snow,Con Calma,2019-01-24,81
0mjAU3yKR1QnXnHtjGJqTM,0.0045230598188936,0.5269322395324707,0.3955584764480591,0.0729862824082374,Rescue Me, OneRepublic,Rescue Me,2019-05-17,76
3Yyj76BeYt3QIffwKpRuKL,0.0731815621256828,0.0229116808623075,0.0462911985814571,0.8576157093048096,Arcade, Duncan Laurence,Small Town Boy,2020-11-27,68
0TK2YIli7K1leLovkQiNik,0.0058368598110973,0.4564867317676544,0.4239904284477234,0.1136860698461532,Señorita, Shawn Mendes Camila Cabello,Señorita,2019-06-21,84
0u2P5u6lvoDfwTYjAADbn4,0.0671157166361808,0.0107556404545903,0.0237854197621345,0.8983431458473206,lovely (with Khalid), Billie Eilish Khalid,lovely (with Khalid),2018-04-19,90
3H7ihDc1dqLriiWXwsc2po,0.0038003099616616,0.5220588445663452,0.4008176028728485,0.0733231380581855,Breaking Me, Topic A7S,Breaking Me,2019-12-19,85
5WHTFyqSii0lmT9R21abT8,0.0118111101910471,0.4064032733440399,0.3744803667068481,0.2073052525520324,Don't Call Me Up, Mabel,Ivy To Roses (Mixtape),2019-01-18,81
4w8niZpiMy6qz1mntFA5uM,0.0033941299188882,0.525885283946991,0.4027865529060364,0.0679339691996574,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)", DJ Snake Selena Gomez Ozuna Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,79
6SRWhUJcD2YKahCwHavz3X,0.0115294503048062,0.3672153949737549,0.3622570931911468,0.2589981257915497,Darkside, Alan Walker Au/Ra Tomine Harket,Different World,2018-12-14,77
4vUmTMuQqjdnvlZmAH61Qk,0.0077034197747707,0.4363626539707184,0.4148856401443481,0.1410482227802276,South of the Border (feat. Camila Cabello & Cardi B), Ed Sheeran Camila Cabello Cardi B,No.6 Collaborations Project,2019-07-12,80
0n2nEtLP3OzDdi12ziIekx,0.0165065992623567,0.356518030166626,0.372747004032135,0.2542283236980438,SOS, Avicii Aloe Blacc,SOS (feat. Aloe Blacc),2019-04-10,65
2b8fOow8UzyDFAE27YhOZM,0.0533008202910423,0.043039608746767,0.0778939202427864,0.8257656693458557,Memories, Maroon 5,Memories,2019-09-20,38
5ZULALImTm80tzUbYQYM9d,0.0361694581806659,0.1404907256364822,0.1904789209365844,0.6328608393669128,Dance Monkey, Tones And I,The Kids Are Coming,2019-08-29,78
2rRJrJEo19S2J82BDsQ3F7,0.0174167491495609,0.3377016484737396,0.3764674067497253,0.2684141397476196,Falling, Trevor Daniel,Nicotine,2020-03-26,28
59qrUpoplZxbIZxk6X0Bm3,0.0039747501723468,0.5002334713935852,0.413798451423645,0.0819933414459228,Take You Dancing, Jason Derulo,Take You Dancing,2020-07-22,85
7CHi4DtfK4heMlQaudCuHK,0.0112961595878005,0.397225946187973,0.4018172323703766,0.189660757780075,Lose Control, MEDUZA Becky Hill Goodboys,Lose Control,2019-10-11,83
1j4kHkkpqZRBwE0A4CN4Yv,0.0172988399863243,0.2907547056674957,0.3295565247535705,0.3623898923397064,Dusk Till Dawn - Radio Edit, ZAYN Sia,Dusk Till Dawn (Radio Edit),2017-09-07,82
3Ofmpyhv5UAQ70mENzB277,0.0057424400001764,0.4839384853839874,0.404488205909729,0.1058308705687522,Astronaut In The Ocean, Masked Wolf,Astronaut In The Ocean,2021-01-06,87
3HVWdVOQ0ZA45FuZGSfvns,0.0050345701165497,0.4686734080314636,0.4211711883544922,0.1051208525896072,I Don't Care (with Justin Bieber), Ed Sheeran Justin Bieber,I Don't Care (with Justin Bieber),2019-05-10,82
5uEYRdEIh9Bo4fpjDd4Na9,0.0151645699515938,0.3388300538063049,0.3661627173423767,0.2798426747322082,Goosebumps - Remix, Travis Scott HVME,Goosebumps (Remix),2021-01-15,87
63SevszngYpZOwf63o61K4,0.0090762004256248,0.4816991090774536,0.3924726545810699,0.1167520731687545,Nevermind, Dennis Lloyd,Nevermind,2017-06-30,78
6V1bu6o1Yo5ZXnsCJU8Ovk,0.0293155498802661,0.1610840559005737,0.2141952216625213,0.5954052209854126,Girls Like You (feat. Cardi B) - Cardi B Version, Maroon 5 Cardi B,Red Pill Blues (Deluxe),2018-06-15,68
7qEHsqek33rTcFNT9PFqLf,0.0485616698861122,0.0530016385018825,0.0894156470894813,0.8090210556983948,Someone You Loved, Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019-05-17,89
2dpaYNEQHiRxtZbfNsse99,0.0070883501321077,0.4447884261608124,0.4011445939540863,0.1469786018133163,Happier, Marshmello Bastille,Happier,2018-08-17,86
4evmHXcjt3bTUHD1cvny97,0.0067436201497912,0.4675418734550476,0.4138955473899841,0.1118189468979835,Beautiful People (feat. Khalid), Ed Sheeran Khalid,Beautiful People (feat. Khalid),2019-06-28,80
1DFD5Fotzgn6yYXkYsKiGs,0.0048612002283334,0.490697830915451,0.4160928130149841,0.0883481875061988,Piece Of Your Heart, MEDUZA Goodboys,Piece Of Your Heart,2019-02-01,80
0nbXyq5TXYPCO7pr3N8S4I,0.0030510600190609,0.5547341704368591,0.3886375725269317,0.0535772182047367,The Box, Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,86
6fRxMU4LWwyaSSowV441IU,0.0054522701539099,0.4662784039974212,0.4195716679096222,0.1086975932121276,Beautiful Mistakes (feat. Megan Thee Stallion), Maroon 5 Megan Thee Stallion,Beautiful Mistakes (feat. Megan Thee Stallion),2021-03-03,38
7ytR5pFWmSjzHJIeQkgog4,0.0104982396587729,0.424514889717102,0.4004095494747162,0.1645772755146026,ROCKSTAR (feat. Roddy Ricch), DaBaby Roddy Ricch,BLAME IT ON BABY,2020-04-17,86
14msK75pk3pA33pzPVNtBF,0.0509753003716468,0.1964371800422668,0.2587306797504425,0.4938567876815796,7 rings, Ariana Grande,7 rings,2019-01-18,3
5NyS3oxTlos3Agl2YtZwrC,0.0024886298924684,0.5683168768882751,0.3839552700519562,0.0452391915023326,RITMO (Bad Boys For Life), Black Eyed Peas J Balvin,TRANSLATION,2020-11-02,69
7hxHWCCAIIxFLCzvDgnQHX,0.0096869403496384,0.4028424024581909,0.3873307704925537,0.2001399546861648,"Lemonade (feat. Gunna, Don Toliver & NAV)", Internet Money Gunna Don Toliver NAV,B4 The Storm,2020-08-28,82
6ft4hAq6yde8jPZY2i5zLr,0.0082688899710774,0.4430167973041534,0.4094204008579254,0.1392939090728759,Paradise (feat. Dermot Kennedy), MEDUZA Dermot Kennedy,Paradise,2020-10-30,86
0GzuHFG4Ql6DoyxFRnIk3F,0.000896859972272,0.6207018494606018,0.352416068315506,0.0259852390736341,Hawái - Remix, Maluma The Weeknd,Hawái (Remix),2020-11-05,78
2Z8yfpFX0ZMavHkcIeHiO1,0.0090297497808933,0.4052968919277191,0.4095745682716369,0.1760987192392349,Monster (Shawn Mendes & Justin Bieber), Shawn Mendes Justin Bieber,Monster,2020-11-20,81
1xQ6trAsedVPCdbtDAmk0c,0.0069368397817015,0.4487748444080353,0.4067107737064361,0.1375776082277298,Savage Love (Laxed - Siren Beat), Jawsh 685 Jason Derulo,Savage Love (Laxed - Siren Beat),2020-06-11,83
7szuecWAPwGoV1e5vGu8tl,0.0048514599911868,0.472490906715393,0.4213054776191711,0.1013521030545234,In Your Eyes, The Weeknd,After Hours,2020-03-20,84
2Wo6QQD1KMDWeFkkjLqwx5,0.0023312100674957,0.5608775019645691,0.3883025348186493,0.0484888702630996,Roses - Imanbek Remix, SAINt JHN Imanbek,Roses (Imanbek Remix),2019-09-13,65
2Fxmhks0bxGSBdJ92vM42m,0.0140485400334,0.4340125322341919,0.4092444777488708,0.1426945030689239,bad guy, Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,88
18PergoIrGmRyeYxnaXJN2,0.0032663799356669,0.5468788146972656,0.3796362280845642,0.0702185779809951,Kill This Love, BLACKPINK,KILL THIS LOVE,2019-04-05,5
2YpeDb67231RjR0MgVLzsG,0.0035502300597727,0.5193113088607788,0.4069435596466064,0.0701949372887611,Old Town Road - Remix, Lil Nas X Billy Ray Cyrus,7 EP,2019-06-21,83
3EPXxR3ImUwfayaurPi3cm,0.0383706986904144,0.09546809643507,0.1401684582233429,0.7259926199913025,Be Alright, Dean Lewis,Be Alright,2018-06-29,83
6f3Slt0GbA2bPZlz0aIFXN,0.0171959102153778,0.3551167249679565,0.3543764948844909,0.2733108401298523,The Business, Tiësto,The Business,2020-09-16,89
0CcQNd8CINkwQfe1RDtGV6,0.0025768300984054,0.5415558815002441,0.39801225066185,0.0578550398349761,Believer, Imagine Dragons,Evolve,2017-06-23,0
41L3O37CECZt3N7ziG2z7l,0.016348460689187,0.301783949136734,0.3333150148391723,0.3485526144504547,Yummy, Justin Bieber,Yummy,2020-01-03,75
6kls8cSlUyHW2BUOkDJIZE,0.0063214199617505,0.4692672789096832,0.4169286489486694,0.1074825972318649,Hate Me (with Juice WRLD), Ellie Goulding Juice WRLD,Hate Me (with Juice WRLD),2019-06-26,79
4jPy3l0RUwlUI9T5XHBW2m,0.0064236097969114,0.4819536805152893,0.4079885482788086,0.1036341562867164,Mood (feat. iann dior), 24kGoldn iann dior,El Dorado,2021-03-26,90
5CLGzJsGqhCEECcpnFQA8x,0.0092143304646015,0.4225431084632873,0.3953796327114105,0.1728628873825073,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)", Rudimental Jess Glynne Macklemore Dan Caplen,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,76
2tnVG71enUj33Ic2nFN6kZ,0.0036009899340569,0.5145611763000488,0.4088228344917297,0.073014996945858,Ride It, Regard,Ride It,2019-07-26,85
0E9ZjEAyAwOXZ7wJC0PD33,0.0084114596247673,0.4469228684902191,0.3910576701164245,0.1536080241203308,In My Mind, Dynoro Gigi D'Agostino,In My Mind,2018-06-08,82
2VxeLyX666F8uXCJ0dZF8B,0.0354891791939735,0.1688195616006851,0.2294961661100387,0.5661951303482056,Shallow, Lady Gaga Bradley Cooper,A Star Is Born Soundtrack,2018-10-05,87
0DiDStADDVh3SvAsoJAFMk,0.007046409882605,0.4415777325630188,0.4254809319972992,0.1258949935436248,Only Human, Jonas Brothers,Happiness Begins,2019-06-07,75
696DnlkuDOXcMAnKlTgXXK,0.0036939000710844,0.5395455956459045,0.3954138457775116,0.0613466091454029,ROXANNE, Arizona Zervas,ROXANNE,2019-10-10,84
7Feaw9WAEREY0DUOSXJLOM,0.0120342802256345,0.4029406905174255,0.3901673853397369,0.1948575526475906,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy), Martin Garrix Macklemore Fall Out Boy,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,77
4iJyoBOLtHqaGxP12qzhQI,0.0122036999091506,0.4131292104721069,0.3784177303314209,0.1962493956089019,Peaches (feat. Daniel Caesar & Giveon), Justin Bieber Daniel Caesar Giveon,Justice,2021-03-19,93
0d2iYfpKoM0QCKvcLCkBao,0.02249027043581,0.3189514875411987,0.3257587254047394,0.3327995240688324,Eastside (with Halsey & Khalid), benny blanco Halsey Khalid,Eastside (with Halsey & Khalid),2018-07-12,80
0EhpEsp4L0oRGM0vmeaN5e,0.0042961998842656,0.4876618683338165,0.4059836864471435,0.1020582467317581,UN DIA (ONE DAY) (Feat. Tainy), J Balvin Dua Lipa Bad Bunny Tainy,UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,82
1InCpEliLCkWHOBdXW7XSx,0.0050503299571573,0.4864276945590973,0.4120326936244964,0.096489280462265,Kings & Queens, Ava Max,Heaven & Hell,2020-09-18,5
18uwL0vNUanqZH0ro2QcOP,0.045350220054388,0.1594969928264618,0.215753823518753,0.5793989300727844,comethru, Jeremy Zucker,"summer,",2018-09-28,82
017PF4Q3l4DBUiWoXk4OWT,0.0060468800365924,0.4753997921943664,0.3954701721668243,0.1230830997228622,Break My Heart, Dua Lipa,Future Nostalgia,2020-03-27,82
4iLqG9SeJSnt0cSPICSjxv,0.0063207801431417,0.4475810527801513,0.4191279709339142,0.1269702166318893,Attention, Charlie Puth,Attention,2017-04-20,2
4y4spB9m0Q6026KfkAvy9Q,0.077958308160305,0.0160729605704545,0.0343132801353931,0.8716554641723633,Lonely (with benny blanco), Justin Bieber benny blanco,Lonely (with benny blanco),2020-10-16,82
3Z8FwOEN59mRMxDCtb8N0A,0.0089243799448013,0.4331060945987701,0.4191139638423919,0.1388556212186813,Be Kind (with Halsey), Marshmello Halsey,Be Kind (with Halsey),2020-05-01,82
3Ol2xnObFdKV9pmRD2t9x8,0.0233613494783639,0.269786387681961,0.3162755072116852,0.3905767500400543,Look Back at It, A Boogie Wit da Hoodie,Hoodie SZN,2018-12-21,77
3nc420PXjTdBV5TN0gCFkS,0.0333590097725391,0.1303120404481887,0.1751638650894165,0.6611650586128235,Ocean (feat. Khalid), Martin Garrix Khalid,Ocean (feat. Khalid),2018-06-15,72
285pBltuF7vW8TeWk8hdRR,0.0215716194361448,0.3118069469928741,0.3276581764221191,0.3389632701873779,Lucid Dreams, Juice WRLD,Goodbye & Good Riddance,2018-12-10,88
6gBFPUFcJLzWGx4lenP6h2,0.0055262600071728,0.4605865478515625,0.4037739336490631,0.1301131695508957,goosebumps, Travis Scott,Birds In The Trap Sing McKnight,2016-09-16,88
3erAiWBiKsbVG39cqCrsI0,0.0116136502474546,0.4137589931488037,0.3786523640155792,0.195974975824356,Human, Rag'n'Bone Man,Human,2016-07-21,0
7fBv7CLKzipRk6EC6TWHOB,0.0151632595807313,0.3425814509391784,0.3686940670013428,0.2735611498355865,The Hills, The Weeknd,Beauty Behind The Madness,2015-08-28,88
4SPLWgCPoKwULz2UTM8TKg,0.0131458602845668,0.355886161327362,0.3641726076602936,0.2667954564094543,Symphony (feat. Zara Larsson), Clean Bandit Zara Larsson,So Good,2017-03-17,2
5Fla3zyOCcIRqrDoKLU0DP,0.0061484701000154,0.4886424541473388,0.3908727169036865,0.1143363863229751,Let You Love Me, Rita Ora,Phoenix (Deluxe Edition),2018-11-23,70
3ebXMykcMXOcLeJ9xZ17XH,0.0114191295579075,0.3905990123748779,0.383661150932312,0.2143207341432571,Scared to Be Lonely, Martin Garrix Dua Lipa,Scared to Be Lonely,2017-01-27,81
0VgkVdmE4gld66l8iyGjgx,0.0042860098183155,0.5653928518295288,0.3989567160606384,0.0313645005226135,Mask Off, Future,FUTURE,2017-06-30,83
2IRZnDFmlqMuOrYOLnZZyc,0.0145624596625566,0.3755880892276764,0.387203574180603,0.222645878791809,Going Bad (feat. Drake), Meek Mill Drake,Championships,2018-11-30,83
3y3brCCecHC3Db18aIOnny,0.0213346797972917,0.2720379829406738,0.304630309343338,0.4019970297813415,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")", Kygo Rita Ora,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",2019-04-19,70
7apizLyhMRutg3ccXvr2qv,0.0072590401396155,0.4768182337284088,0.3895889222621918,0.1263338327407837,Hurt Somebody, Noah Kahan Julia Michaels,Hurt Somebody,2018-01-12,56
3RiPr603aXAoi4GHyXx0uy,0.0152788897976279,0.3474959135055542,0.35941943526268,0.2778058052062988,Hymn for the Weekend, Coldplay,A Head Full of Dreams,2015-12-04,84
5OCJzvD7sykQEKHH7qAC3C,0.0060274400748312,0.4710879623889923,0.4028127193450928,0.1200718283653259,God is a woman, Ariana Grande,Sweetener,2018-08-17,83
14JzyD6FlBD5z0wV5P07YI,0.1339234262704849,0.0105295600369572,0.0245032608509063,0.8310437798500061,when the party's over, Billie Eilish,when the party's over,2018-10-17,2
5knuzwU65gJK7IF5yJsuaW,0.0132368402555584,0.3386057615280151,0.3521317541599273,0.296025663614273,Rockabye (feat. Sean Paul & Anne-Marie), Clean Bandit Sean Paul Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,78
5icOoE6VgqFKohjWWNp0Ac,0.0125427301973104,0.4000715911388397,0.3974990844726562,0.189886674284935,Here With Me, Marshmello CHVRCHES,Here With Me,2019-03-08,77
44ZJ4hLD5onikKsVLQaILr,0.0020324999932199,0.5776949524879456,0.3821879625320434,0.0380845107138156,Vossi Bop, Stormzy,Vossi Bop,2019-04-26,69
6xTU6B6nFwKKTSZ9ySXS80,0.0157760996371507,0.3456916511058807,0.3724530339241028,0.2660792171955108,Remind Me to Forget, Kygo Miguel,Kids in Love,2017-11-03,66
1rfofaqEpACxVEHIZBJe6W,0.0160283297300338,0.3256814479827881,0.3613260686397552,0.2969641983509063,Havana (feat. Young Thug), Camila Cabello Young Thug,Camila,2018-01-12,83
2toVe5hfuIi97ytDPDbQFt,0.0059976000338792,0.4704774916172027,0.4153547286987304,0.1081702336668968,Taste (feat. Offset), Tyga Offset,Legendary,2019-06-07,77
09mEdoA6zrmBPgTEN5qXmN,0.0147828599438071,0.3420624136924743,0.349505603313446,0.2936491072177887,Call Out My Name, The Weeknd,"My Dear Melancholy,",2018-03-30,84
2G7V7zsVDxg1yRsu7Ew9RJ,0.0057017798535525,0.4946799278259277,0.4051524400711059,0.0944659635424614,In My Feelings, Drake,Scorpion,2018-06-29,79
58q2HKrzhC3ozto2nDdN4z,0.0023311099503189,0.5478864312171936,0.3911580145359039,0.0586244389414787,I Like It, Cardi B Bad Bunny J Balvin,Invasion of Privacy,2018-04-06,82
1HxLdPHNJbFY3DG8c5qqhX,0.0231348201632499,0.3144708573818207,0.323076993227005,0.3393173515796661,bellyache, Billie Eilish,Bellyache,2017-02-24,0
23L5CiUhw2jV1OIMwthR3S,0.0119191901758313,0.4019144475460052,0.377921313047409,0.2082449942827224,In the Name of Love, Martin Garrix Bebe Rexha,In the Name of Love,2016-07-29,80
3B7NxfpWANGqBq91suV8ss,0.0013753999955952,0.601100504398346,0.365176796913147,0.0323472507297992,Don't Be so Shy - Filatov & Karas Remix, Imany,The Wrong Kind of War,2016-09-30,0
7qiZfU4dY1lWllzX7mPBI3,0.0188757795840501,0.258475124835968,0.3024759292602539,0.4201731085777282,Shape of You, Ed Sheeran,÷ (Deluxe),2017-03-03,88
2ekn2ttSfGqwhhate0LSR0,0.003866960061714,0.5071011781692505,0.4114229083061218,0.0776089429855346,New Rules, Dua Lipa,Dua Lipa (Deluxe),2017-06-02,82
0prNGof3XqfTvNDxHonvdK,0.0054794601164758,0.4800341725349426,0.4110691547393799,0.1034173294901847,Scars To Your Beautiful, Alessia Cara,Know-It-All (Deluxe),2015-11-13,76
06KyNuuMOX1ROXRhj787tj,0.0362042896449565,0.1577439308166504,0.2066742032766342,0.5993775725364685,We Don't Talk Anymore (feat. Selena Gomez), Charlie Puth Selena Gomez,Nine Track Mind,2016-01-29,83
4r1CoAATVuxag55Ct3Y1aX,0.0052644400857388,0.492107480764389,0.4053695499897003,0.0972585305571556,I'll Be There, Jess Glynne,Always in Between (Deluxe),2018-10-12,72
4OafepJy2teCjYJbvFE60J,0.0084207197651267,0.4414355456829071,0.407575786113739,0.1425679326057434,breathin, Ariana Grande,Sweetener,2018-08-17,76
514rhnksEwHUh6LxXsQ4Y9,0.0094174295663833,0.416029155254364,0.4039621949195862,0.1705912053585052,Back To You, Selena Gomez,13 Reasons Why (Season 2),2018-05-18,72
7JJmb5XwzOO8jgpou264Ml,0.0069193900562822,0.4326800107955932,0.3978253304958343,0.162575215101242,There's Nothing Holdin' Me Back, Shawn Mendes,Illuminate (Deluxe),2017-04-20,86
0lYBSQXN6rCTvUZvg9S0lU,0.0131545504555106,0.3820795714855194,0.3842967748641968,0.2204692065715789,Let Me Love You, DJ Snake Justin Bieber,Encore,2016-08-05,85
3A7qX2QjDlPnazUsRk5y0M,0.0084234299138188,0.4229013919830322,0.3897922039031982,0.178882896900177,2U (feat. Justin Bieber), David Guetta Justin Bieber,2U (feat. Justin Bieber),2017-06-09,71
3B54sVLJ402zGa6Xm4YGNe,0.0032651899382472,0.5205430388450623,0.4067451059818268,0.0694466233253479,Unforgettable, French Montana Swae Lee,Jungle Rules,2017-07-14,83
378iszndTZAR4dH8kwsLC6,0.002814260078594,0.5431616306304932,0.396940529346466,0.0570835694670677,Cheap Thrills (feat. Sean Paul), Sia Sean Paul,This Is Acting,2016-02-18,70
1CnPYaKxTVb4LWOtiGOm0m,0.0092450501397252,0.4148714542388916,0.4081926345825195,0.1676908582448959,All Time Low, Jon Bellion,The Human Condition,2016-06-10,74
1dNIEtp7AY3oDAKCGg2XkH,0.0078153098002076,0.430337131023407,0.4098018407821655,0.1520457863807678,Something Just Like This, The Chainsmokers Coldplay,Something Just Like This,2017-02-22,76
5pDUMdIiW0rNLzFryqpC9j,0.008118400350213,0.4348417222499847,0.4099748730659485,0.1470649391412735,Diamonds, Rihanna,Unapologetic,2012-12-11,59
3cNjgVBKTJ1SvKhunrCdVy,0.0081924702972173,0.458104133605957,0.4021550118923187,0.1315483748912811,Please Don't Go, Joel Adams,Please Don't Go,2015-11-06,75
0tgVpDi06FyKpA1z0VMD4v,0.0266346000134944,0.2193656265735626,0.2846424579620361,0.469357281923294,Perfect, Ed Sheeran,÷ (Deluxe),2017-03-03,89
7hDVYcQq6MxkdJGweuCtl9,0.0555924996733665,0.0282466392964124,0.0528403408825397,0.8633204698562622,ocean eyes, Billie Eilish,dont smile at me,2017-12-22,82
1zB4vmk8tFRmM9UULNzbLB,0.0045270798727869,0.4875529706478119,0.3959726095199585,0.1119473278522491,Thunder, Imagine Dragons,Evolve,2017-06-23,86
26EZZ0xthDGAainMj2L0bR,0.0220040399581193,0.2450782209634781,0.2993119657039642,0.4336058497428894,You & I - Radio Edit, One Direction,You & I,2014-05-25,0
3zoYkqS4y2BsGVShPL2nTE,0.0049111298285424,0.496017187833786,0.4040120542049408,0.0950596928596496,Reggaetón Lento (Remix), CNCO Little Mix,Reggaetón Lento (Remix),2017-08-18,0
2hgzdQdnfWwtdpZbhZlV72,0.0020401200745254,0.564211368560791,0.3868291676044464,0.0469193011522293,Ain't Your Mama, Jennifer Lopez,Ain't Your Mama,2016-04-07,75
