5.700952410697936179e-02,0.000000000000000000e+00,5.700952410697936179e-02,5.700952410697936179e-02,5.700952410697936179e-02,5.700952410697936179e-02,5.700952410697936179e-02
3.147792071104040142e-03,0.000000000000000000e+00,3.147792071104040142e-03,3.147792071104040142e-03,3.147792071104040142e-03,3.147792071104040142e-03,3.147792071104040142e-03
6.581500172615040861e-03,0.000000000000000000e+00,6.581500172615040861e-03,6.581500172615040861e-03,6.581500172615040861e-03,6.581500172615040861e-03,6.581500172615040861e-03
1.332611918449402022e-01,0.000000000000000000e+00,1.332611918449402022e-01,1.332611918449402022e-01,1.332611918449402022e-01,1.332611918449402022e-01,1.332611918449402022e-01
